2CF7F1C043500730,0.2,2024-05-21T21:12:53.263Z
2CF7F1C043500730,0.2,2024-05-21T21:12:45.197Z
2CF7F1C043500730,0.2,2024-05-21T21:12:37.801Z
2CF7F1C043500730,0.2,2024-05-21T21:08:00.445Z
2CF7F1C043500730,0.2,2024-05-21T21:07:45.916Z
2CF7F1C043500730,0.2,2024-05-21T21:02:54.614Z
2CF7F1C043500730,0.2,2024-05-21T21:02:46.087Z
2CF7F1C043500730,0.2,2024-05-21T21:02:37.898Z
2CF7F1C043500730,0.2,2024-05-21T20:58:05.185Z
2CF7F1C043500730,0.2,2024-05-21T20:57:56.320Z
2CF7F1C043500730,0.2,2024-05-21T20:57:49.674Z
2CF7F1C043500730,0.2,2024-05-21T20:53:05.138Z
2CF7F1C043500730,0.2,2024-05-21T20:52:56.160Z
2CF7F1C043500730,0.2,2024-05-21T20:52:48.001Z
2CF7F1C043500730,0.2,2024-05-21T20:47:57.679Z
2CF7F1C043500730,0.2,2024-05-21T20:47:48.708Z
2CF7F1C043500730,0.2,2024-05-21T20:47:40.044Z
2CF7F1C043500730,0.21,2024-05-21T20:42:54.761Z
2CF7F1C043500730,0.21,2024-05-21T20:42:46.392Z
2CF7F1C043500730,0.21,2024-05-21T20:42:38.085Z
2CF7F1C043500730,0.21,2024-05-21T20:38:04.070Z
2CF7F1C043500730,0.21,2024-05-21T20:37:55.622Z
2CF7F1C043500730,0.21,2024-05-21T20:37:48.132Z
2CF7F1C043500730,0.21,2024-05-21T20:33:01.585Z
2CF7F1C043500730,0.2,2024-05-21T20:28:00.112Z
2CF7F1C043500730,0.2,2024-05-21T20:27:51.962Z
2CF7F1C043500730,0.2,2024-05-21T20:27:44.345Z
2CF7F1C043500730,0.2,2024-05-21T20:22:59.861Z
2CF7F1C043500730,0.2,2024-05-21T20:22:51.424Z
2CF7F1C043500730,0.2,2024-05-21T20:17:38.397Z
2CF7F1C043500730,0.2,2024-05-21T20:12:56.331Z
2CF7F1C043500730,0.2,2024-05-21T20:12:47.636Z
2CF7F1C043500730,0.2,2024-05-21T20:12:38.587Z
2CF7F1C043500730,0.2,2024-05-21T20:07:57.276Z
2CF7F1C043500730,0.2,2024-05-21T20:07:48.560Z
2CF7F1C043500730,0.2,2024-05-21T20:07:40.460Z
2CF7F1C043500730,0.2,2024-05-21T20:03:01.820Z
2CF7F1C043500730,0.2,2024-05-21T20:02:53.929Z
2CF7F1C043500730,0.2,2024-05-21T20:02:46.478Z
2CF7F1C043500730,0.2,2024-05-21T19:58:01.954Z
2CF7F1C043500730,0.2,2024-05-21T19:57:54.046Z
2CF7F1C043500730,0.2,2024-05-21T19:57:46.557Z
2CF7F1C043500730,0.2,2024-05-21T19:52:58.275Z
2CF7F1C043500730,0.2,2024-05-21T19:52:50.900Z
2CF7F1C043500730,0.2,2024-05-21T19:47:56.891Z
2CF7F1C043500730,0.2,2024-05-21T19:47:48.134Z
2CF7F1C043500730,0.2,2024-05-21T19:47:40.647Z
2CF7F1C043500730,0.2,2024-05-21T19:42:57.889Z
2CF7F1C043500730,0.2,2024-05-21T19:42:50.887Z
2CF7F1C043500730,0.2,2024-05-21T19:42:42.855Z
2CF7F1C043500730,0.2,2024-05-21T19:38:01.537Z
2CF7F1C043500730,0.2,2024-05-21T19:37:53.150Z
2CF7F1C043500730,0.2,2024-05-21T19:37:44.866Z
2CF7F1C043500730,0.2,2024-05-21T19:33:00.144Z
2CF7F1C043500730,0.2,2024-05-21T19:32:52.250Z
2CF7F1C043500730,0.2,2024-05-21T19:32:44.783Z
2CF7F1C043500730,0.2,2024-05-21T19:28:00.598Z
2CF7F1C043500730,0.2,2024-05-21T19:27:52.604Z
2CF7F1C043500730,0.2,2024-05-21T19:27:44.839Z
2CF7F1C043500730,0.2,2024-05-21T19:22:58.130Z
2CF7F1C043500730,0.2,2024-05-21T19:22:50.131Z
2CF7F1C043500730,0.2,2024-05-21T19:22:42.895Z
2CF7F1C043500730,0.2,2024-05-21T19:17:57.581Z
2CF7F1C043500730,0.2,2024-05-21T19:17:49.726Z
2CF7F1C043500730,0.2,2024-05-21T19:17:40.904Z
2CF7F1C043500730,0.2,2024-05-21T19:12:55.562Z
2CF7F1C043500730,0.2,2024-05-21T19:12:46.854Z
2CF7F1C043500730,0.2,2024-05-21T19:12:38.968Z
2CF7F1C043500730,0.2,2024-05-21T19:07:57.414Z
2CF7F1C043500730,0.2,2024-05-21T19:07:49.521Z
2CF7F1C043500730,0.2,2024-05-21T19:07:41.049Z
2CF7F1C043500730,0.2,2024-05-21T19:03:00.184Z
2CF7F1C043500730,0.2,2024-05-21T19:02:45.184Z
2CF7F1C043500730,0.2,2024-05-21T18:57:57.626Z
2CF7F1C043500730,0.2,2024-05-21T18:57:49.132Z
2CF7F1C043500730,0.2,2024-05-21T18:52:55.796Z
2CF7F1C043500730,0.2,2024-05-21T18:52:48.028Z
2CF7F1C043500730,0.2,2024-05-21T18:52:39.188Z
2CF7F1C043500730,0.2,2024-05-21T18:47:54.682Z
2CF7F1C043500730,0.2,2024-05-21T18:47:46.974Z
2CF7F1C043500730,0.2,2024-05-21T18:47:39.224Z
2CF7F1C043500730,0.2,2024-05-21T18:43:02.569Z
2CF7F1C043500730,0.2,2024-05-21T18:42:55.052Z
2CF7F1C043500730,0.2,2024-05-21T18:42:47.269Z
2CF7F1C043500730,0.2,2024-05-21T18:37:53.262Z
2CF7F1C043500730,0.2,2024-05-21T18:37:45.352Z
2CF7F1C043500730,0.2,2024-05-21T18:33:04.185Z
2CF7F1C043500730,0.2,2024-05-21T18:32:55.151Z
2CF7F1C043500730,0.2,2024-05-21T18:32:47.445Z
2CF7F1C043500730,0.2,2024-05-21T18:27:49.846Z
2CF7F1C043500730,0.2,2024-05-21T18:27:41.457Z
2CF7F1C043500730,0.2,2024-05-21T18:22:50.958Z
2CF7F1C043500730,0.2,2024-05-21T18:22:43.632Z
2CF7F1C043500730,0.2,2024-05-21T18:18:02.298Z
2CF7F1C043500730,0.2,2024-05-21T18:17:54.019Z
2CF7F1C043500730,0.2,2024-05-21T18:17:45.664Z
2CF7F1C043500730,0.2,2024-05-21T18:13:02.146Z
2CF7F1C043500730,0.2,2024-05-21T18:12:53.729Z
2CF7F1C043500730,0.2,2024-05-21T18:12:45.588Z
2CF7F1C043500730,0.2,2024-05-21T18:07:57.676Z
2CF7F1C043500730,0.2,2024-05-21T18:07:49.061Z
2CF7F1C043500730,0.2,2024-05-21T18:07:41.643Z
2CF7F1C043500730,0.2,2024-05-21T18:02:47.505Z
2CF7F1C043500730,0.2,2024-05-21T18:02:39.693Z
2CF7F1C043500730,0.2,2024-05-21T17:57:58.100Z
2CF7F1C043500730,0.2,2024-05-21T17:57:50.524Z
2CF7F1C043500730,0.2,2024-05-21T17:57:41.834Z
2CF7F1C043500730,0.2,2024-05-21T17:52:56.964Z
2CF7F1C043500730,0.2,2024-05-21T17:52:48.376Z
2CF7F1C043500730,0.2,2024-05-21T17:52:39.837Z
2CF7F1C043500730,0.2,2024-05-21T17:48:01.112Z
2CF7F1C043500730,0.2,2024-05-21T17:47:45.944Z
2CF7F1C043500730,0.2,2024-05-21T17:42:50.217Z
2CF7F1C043500730,0.2,2024-05-21T17:42:41.915Z
2CF7F1C043500730,0.2,2024-05-21T17:38:06.012Z
2CF7F1C043500730,0.2,2024-05-21T17:37:58.020Z
2CF7F1C043500730,0.2,2024-05-21T17:37:49.944Z
2CF7F1C043500730,0.2,2024-05-21T17:33:03.125Z
2CF7F1C043500730,0.2,2024-05-21T17:32:54.571Z
2CF7F1C043500730,0.2,2024-05-21T17:32:45.978Z
2CF7F1C043500730,0.2,2024-05-21T17:28:02.797Z
2CF7F1C043500730,0.2,2024-05-21T17:27:54.531Z
2CF7F1C043500730,0.2,2024-05-21T17:27:46.035Z
2CF7F1C043500730,0.2,2024-05-21T17:22:54.904Z
2CF7F1C043500730,0.2,2024-05-21T17:22:47.342Z
2CF7F1C043500730,0.2,2024-05-21T17:22:40.282Z
2CF7F1C043500730,0.2,2024-05-21T17:18:07.497Z
2CF7F1C043500730,0.2,2024-05-21T17:17:58.772Z
2CF7F1C043500730,0.2,2024-05-21T17:17:50.338Z
2CF7F1C043500730,0.2,2024-05-21T17:12:55.629Z
2CF7F1C043500730,0.2,2024-05-21T17:12:47.977Z
2CF7F1C043500730,0.2,2024-05-21T17:12:40.181Z
2CF7F1C043500730,0.2,2024-05-21T17:07:58.165Z
2CF7F1C043500730,0.2,2024-05-21T17:07:49.118Z
2CF7F1C043500730,0.2,2024-05-21T17:07:40.245Z
2CF7F1C043500730,0.2,2024-05-21T17:02:58.224Z
2CF7F1C043500730,0.2,2024-05-21T17:02:42.279Z
2CF7F1C043500730,0.2,2024-05-21T16:57:57.712Z
2CF7F1C043500730,0.2,2024-05-21T16:57:48.856Z
2CF7F1C043500730,0.2,2024-05-21T16:57:40.317Z
2CF7F1C043500730,0.2,2024-05-21T16:53:02.453Z
2CF7F1C043500730,0.2,2024-05-21T16:52:55.035Z
2CF7F1C043500730,0.2,2024-05-21T16:52:46.375Z
2CF7F1C043500730,0.2,2024-05-21T16:47:51.933Z
2CF7F1C043500730,0.2,2024-05-21T16:47:44.421Z
2CF7F1C043500730,0.2,2024-05-21T16:43:01.425Z
2CF7F1C043500730,0.2,2024-05-21T16:42:53.987Z
2CF7F1C043500730,0.2,2024-05-21T16:42:46.495Z
2CF7F1C043500730,0.2,2024-05-21T16:37:51.594Z
2CF7F1C043500730,0.2,2024-05-21T16:37:42.542Z
2CF7F1C043500730,0.2,2024-05-21T16:33:02.032Z
2CF7F1C043500730,0.2,2024-05-21T16:32:53.278Z
2CF7F1C043500730,0.2,2024-05-21T16:32:44.735Z
2CF7F1C043500730,0.2,2024-05-21T16:28:01.893Z
2CF7F1C043500730,0.2,2024-05-21T16:27:53.632Z
2CF7F1C043500730,0.2,2024-05-21T16:27:44.775Z
2CF7F1C043500730,0.2,2024-05-21T16:23:05.452Z
2CF7F1C043500730,0.2,2024-05-21T16:22:57.548Z
2CF7F1C043500730,0.2,2024-05-21T16:18:00.573Z
2CF7F1C043500730,0.2,2024-05-21T16:17:52.636Z
2CF7F1C043500730,0.2,2024-05-21T16:17:44.718Z
2CF7F1C043500730,0.2,2024-05-21T16:12:57.376Z
2CF7F1C043500730,0.2,2024-05-21T16:12:48.879Z
2CF7F1C043500730,0.2,2024-05-21T16:12:40.783Z
2CF7F1C043500730,0.2,2024-05-21T16:08:02.200Z
2CF7F1C043500730,0.2,2024-05-21T16:07:54.278Z
2CF7F1C043500730,0.2,2024-05-21T16:07:46.821Z
2CF7F1C043500730,0.2,2024-05-21T16:03:02.892Z
2CF7F1C043500730,0.2,2024-05-21T16:02:55.170Z
2CF7F1C043500730,0.2,2024-05-21T16:02:47.036Z
2CF7F1C043500730,0.2,2024-05-21T15:58:02.503Z
2CF7F1C043500730,0.2,2024-05-21T15:57:54.864Z
2CF7F1C043500730,0.2,2024-05-21T15:57:46.917Z
2CF7F1C043500730,0.2,2024-05-21T15:53:02.571Z
2CF7F1C043500730,0.2,2024-05-21T15:52:54.293Z
2CF7F1C043500730,0.2,2024-05-21T15:52:47.086Z
2CF7F1C043500730,0.2,2024-05-21T15:48:01.667Z
2CF7F1C043500730,0.2,2024-05-21T15:47:53.100Z
2CF7F1C043500730,0.2,2024-05-21T15:47:45.200Z
2CF7F1C043500730,0.2,2024-05-21T15:42:50.482Z
2CF7F1C043500730,0.2,2024-05-21T15:42:43.074Z
2CF7F1C043500730,0.2,2024-05-21T15:38:04.613Z
2CF7F1C043500730,0.2,2024-05-21T15:37:57.157Z
2CF7F1C043500730,0.2,2024-05-21T15:37:49.182Z
2CF7F1C043500730,0.2,2024-05-21T15:32:57.343Z
2CF7F1C043500730,0.2,2024-05-21T15:32:49.728Z
2CF7F1C043500730,0.2,2024-05-21T15:32:41.172Z
2CF7F1C043500730,0.2,2024-05-21T15:28:01.353Z
2CF7F1C043500730,0.2,2024-05-21T15:27:52.883Z
2CF7F1C043500730,0.2,2024-05-21T15:27:45.216Z
2CF7F1C043500730,0.2,2024-05-21T15:23:05.866Z
2CF7F1C043500730,0.2,2024-05-21T15:22:57.554Z
2CF7F1C043500730,0.2,2024-05-21T15:22:49.268Z
2CF7F1C043500730,0.19,2024-05-21T15:17:57.761Z
2CF7F1C043500730,0.19,2024-05-21T15:17:50.161Z
2CF7F1C043500730,0.19,2024-05-21T15:17:41.351Z
2CF7F1C043500730,0.19,2024-05-21T15:13:03.221Z
2CF7F1C043500730,0.19,2024-05-21T15:12:54.327Z
2CF7F1C043500730,0.19,2024-05-21T15:12:45.546Z
2CF7F1C043500730,0.19,2024-05-21T15:08:05.694Z
2CF7F1C043500730,0.19,2024-05-21T15:07:58.377Z
2CF7F1C043500730,0.19,2024-05-21T15:07:49.495Z
2CF7F1C043500730,0.2,2024-05-21T15:03:00.575Z
2CF7F1C043500730,0.2,2024-05-21T15:02:53.241Z
2CF7F1C043500730,0.2,2024-05-21T15:02:45.681Z
2CF7F1C043500730,0.2,2024-05-21T14:58:00.090Z
2CF7F1C043500730,0.2,2024-05-21T14:57:52.287Z
2CF7F1C043500730,0.2,2024-05-21T14:57:43.536Z
2CF7F1C043500730,0.2,2024-05-21T14:53:06.866Z
2CF7F1C043500730,0.2,2024-05-21T14:52:58.190Z
2CF7F1C043500730,0.2,2024-05-21T14:52:49.684Z
2CF7F1C043500730,0.2,2024-05-21T14:48:00.753Z
2CF7F1C043500730,0.2,2024-05-21T14:47:52.459Z
2CF7F1C043500730,0.2,2024-05-21T14:47:43.717Z
2CF7F1C043500730,0.2,2024-05-21T14:42:59.579Z
2CF7F1C043500730,0.2,2024-05-21T14:42:43.683Z
2CF7F1C043500730,0.2,2024-05-21T14:38:07.530Z
2CF7F1C043500730,0.2,2024-05-21T14:37:59.782Z
2CF7F1C043500730,0.2,2024-05-21T14:37:51.736Z
2CF7F1C043500730,0.2,2024-05-21T14:32:58.293Z
2CF7F1C043500730,0.2,2024-05-21T14:32:49.986Z
2CF7F1C043500730,0.2,2024-05-21T14:32:41.785Z
2CF7F1C043500730,0.2,2024-05-21T14:27:56.989Z
2CF7F1C043500730,0.2,2024-05-21T14:27:48.128Z
2CF7F1C043500730,0.19,2024-05-21T14:23:01.505Z
2CF7F1C043500730,0.19,2024-05-21T14:22:52.809Z
2CF7F1C043500730,0.19,2024-05-21T14:22:44.235Z
2CF7F1C043500730,0.19,2024-05-21T14:18:09.300Z
2CF7F1C043500730,0.19,2024-05-21T14:18:00.260Z
2CF7F1C043500730,0.19,2024-05-21T14:17:52.115Z
2CF7F1C043500730,0.19,2024-05-21T14:12:59.071Z
2CF7F1C043500730,0.19,2024-05-21T14:12:49.768Z
2CF7F1C043500730,0.19,2024-05-21T14:12:42.297Z
2CF7F1C043500730,0.19,2024-05-21T14:08:01.193Z
2CF7F1C043500730,0.19,2024-05-21T14:07:53.883Z
2CF7F1C043500730,0.19,2024-05-21T14:07:46.209Z
2CF7F1C043500730,0.19,2024-05-21T14:03:04.658Z
2CF7F1C043500730,0.19,2024-05-21T14:02:55.618Z
2CF7F1C043500730,0.19,2024-05-21T14:02:48.313Z
2CF7F1C043500730,0.19,2024-05-21T13:58:04.621Z
2CF7F1C043500730,0.19,2024-05-21T13:57:55.523Z
2CF7F1C043500730,0.19,2024-05-21T13:57:46.311Z
2CF7F1C043500730,0.19,2024-05-21T13:53:02.100Z
2CF7F1C043500730,0.19,2024-05-21T13:52:53.909Z
2CF7F1C043500730,0.19,2024-05-21T13:52:44.724Z
2CF7F1C043500730,0.19,2024-05-21T13:47:58.345Z
2CF7F1C043500730,0.19,2024-05-21T13:47:50.913Z
2CF7F1C043500730,0.19,2024-05-21T13:42:51.186Z
2CF7F1C043500730,0.19,2024-05-21T13:42:42.283Z
2CF7F1C043500730,0.19,2024-05-21T13:38:06.066Z
2CF7F1C043500730,0.19,2024-05-21T13:37:58.247Z
2CF7F1C043500730,0.19,2024-05-21T13:37:50.396Z
2CF7F1C043500730,0.19,2024-05-21T13:33:04.172Z
2CF7F1C043500730,0.19,2024-05-21T13:32:55.407Z
2CF7F1C043500730,0.19,2024-05-21T13:32:46.411Z
2CF7F1C043500730,0.19,2024-05-21T13:28:02.941Z
2CF7F1C043500730,0.19,2024-05-21T13:27:54.247Z
2CF7F1C043500730,0.19,2024-05-21T13:27:46.456Z
2CF7F1C043500730,0.19,2024-05-21T13:23:06.074Z
2CF7F1C043500730,0.19,2024-05-21T13:22:58.052Z
2CF7F1C043500730,0.19,2024-05-21T13:22:50.480Z
2CF7F1C043500730,0.19,2024-05-21T13:17:59.829Z
2CF7F1C043500730,0.19,2024-05-21T13:17:51.243Z
2CF7F1C043500730,0.19,2024-05-21T13:17:42.524Z
2CF7F1C043500730,0.19,2024-05-21T13:13:07.872Z
2CF7F1C043500730,0.19,2024-05-21T13:13:00.311Z
2CF7F1C043500730,0.19,2024-05-21T13:12:52.579Z
2CF7F1C043500730,0.2,2024-05-21T13:08:04.347Z
2CF7F1C043500730,0.2,2024-05-21T13:07:55.745Z
2CF7F1C043500730,0.2,2024-05-21T13:07:46.793Z
2CF7F1C043500730,0.2,2024-05-21T13:03:02.604Z
2CF7F1C043500730,0.2,2024-05-21T13:02:54.553Z
2CF7F1C043500730,0.2,2024-05-21T13:02:46.831Z
2CF7F1C043500730,0.2,2024-05-21T12:58:04.129Z
2CF7F1C043500730,0.2,2024-05-21T12:57:55.451Z
2CF7F1C043500730,0.2,2024-05-21T12:57:46.724Z
2CF7F1C043500730,0.2,2024-05-21T12:53:07.571Z
2CF7F1C043500730,0.2,2024-05-21T12:52:58.810Z
2CF7F1C043500730,0.2,2024-05-21T12:52:50.820Z
2CF7F1C043500730,0.2,2024-05-21T12:48:03.136Z
2CF7F1C043500730,0.2,2024-05-21T12:47:46.823Z
2CF7F1C043500730,0.2,2024-05-21T12:43:10.572Z
2CF7F1C043500730,0.2,2024-05-21T12:43:01.782Z
2CF7F1C043500730,0.2,2024-05-21T12:38:10.790Z
2CF7F1C043500730,0.2,2024-05-21T12:38:01.879Z
2CF7F1C043500730,0.2,2024-05-21T12:37:52.922Z
2CF7F1C043500730,0.2,2024-05-21T12:33:06.145Z
2CF7F1C043500730,0.2,2024-05-21T12:32:58.431Z
2CF7F1C043500730,0.2,2024-05-21T12:32:51.033Z
2CF7F1C043500730,0.2,2024-05-21T12:28:05.955Z
2CF7F1C043500730,0.2,2024-05-21T12:27:57.749Z
2CF7F1C043500730,0.2,2024-05-21T12:27:49.128Z
2CF7F1C043500730,0.19,2024-05-21T12:23:05.960Z
2CF7F1C043500730,0.19,2024-05-21T12:22:49.169Z
2CF7F1C043500730,0.19,2024-05-21T12:17:59.744Z
2CF7F1C043500730,0.19,2024-05-21T12:17:51.013Z
2CF7F1C043500730,0.19,2024-05-21T12:17:43.107Z
2CF7F1C043500730,0.19,2024-05-21T12:13:01.352Z
2CF7F1C043500730,0.19,2024-05-21T12:12:53.738Z
2CF7F1C043500730,0.19,2024-05-21T12:12:45.177Z
2CF7F1C043500730,0.19,2024-05-21T12:07:55.474Z
2CF7F1C043500730,0.19,2024-05-21T12:07:47.204Z
2CF7F1C043500730,0.19,2024-05-21T12:03:00.832Z
2CF7F1C043500730,0.19,2024-05-21T12:02:52.877Z
2CF7F1C043500730,0.19,2024-05-21T12:02:45.273Z
2CF7F1C043500730,0.19,2024-05-21T11:57:59.557Z
2CF7F1C043500730,0.19,2024-05-21T11:57:50.704Z
2CF7F1C043500730,0.19,2024-05-21T11:57:43.311Z
2CF7F1C043500730,0.19,2024-05-21T11:53:01.666Z
2CF7F1C043500730,0.19,2024-05-21T11:52:45.561Z
2CF7F1C043500730,0.19,2024-05-21T11:48:01.405Z
2CF7F1C043500730,0.19,2024-05-21T11:47:53.679Z
2CF7F1C043500730,0.19,2024-05-21T11:47:45.407Z
2CF7F1C043500730,0.19,2024-05-21T11:43:07.238Z
2CF7F1C043500730,0.19,2024-05-21T11:42:59.931Z
2CF7F1C043500730,0.19,2024-05-21T11:42:51.516Z
2CF7F1C043500730,0.19,2024-05-21T11:38:04.285Z
2CF7F1C043500730,0.19,2024-05-21T11:37:56.511Z
2CF7F1C043500730,0.19,2024-05-21T11:37:47.506Z
2CF7F1C043500730,0.19,2024-05-21T11:33:03.468Z
2CF7F1C043500730,0.19,2024-05-21T11:32:55.588Z
2CF7F1C043500730,0.19,2024-05-21T11:32:47.603Z
2CF7F1C043500730,0.19,2024-05-21T11:27:54.532Z
2CF7F1C043500730,0.19,2024-05-21T11:27:45.615Z
2CF7F1C043500730,0.19,2024-05-21T11:22:53.926Z
2CF7F1C043500730,0.19,2024-05-21T11:22:45.659Z
2CF7F1C043500730,0.19,2024-05-21T11:18:02.056Z
2CF7F1C043500730,0.19,2024-05-21T11:17:53.585Z
2CF7F1C043500730,0.19,2024-05-21T11:17:45.721Z
2CF7F1C043500730,0.19,2024-05-21T11:13:06.165Z
2CF7F1C043500730,0.19,2024-05-21T11:12:58.303Z
2CF7F1C043500730,0.19,2024-05-21T11:12:49.880Z
2CF7F1C043500730,0.19,2024-05-21T11:07:59.378Z
2CF7F1C043500730,0.19,2024-05-21T11:07:43.865Z
2CF7F1C043500730,0.19,2024-05-21T11:02:44.072Z
2CF7F1C043500730,0.19,2024-05-21T10:58:07.539Z
2CF7F1C043500730,0.19,2024-05-21T10:58:00.097Z
2CF7F1C043500730,0.19,2024-05-21T10:57:52.040Z
2CF7F1C043500730,0.19,2024-05-21T10:53:10.936Z
2CF7F1C043500730,0.19,2024-05-21T10:53:02.023Z
2CF7F1C043500730,0.19,2024-05-21T10:52:54.053Z
2CF7F1C043500730,0.19,2024-05-21T10:48:04.801Z
2CF7F1C043500730,0.19,2024-05-21T10:47:56.726Z
2CF7F1C043500730,0.19,2024-05-21T10:47:48.022Z
2CF7F1C043500730,0.19,2024-05-21T10:43:05.573Z
2CF7F1C043500730,0.19,2024-05-21T10:42:57.720Z
2CF7F1C043500730,0.19,2024-05-21T10:42:50.095Z
2CF7F1C043500730,0.19,2024-05-21T10:38:02.786Z
2CF7F1C043500730,0.19,2024-05-21T10:37:48.127Z
2CF7F1C043500730,0.19,2024-05-21T10:33:05.008Z
2CF7F1C043500730,0.19,2024-05-21T10:32:57.019Z
2CF7F1C043500730,0.19,2024-05-21T10:32:48.344Z
2CF7F1C043500730,0.19,2024-05-21T10:28:05.806Z
2CF7F1C043500730,0.19,2024-05-21T10:27:50.340Z
2CF7F1C043500730,0.19,2024-05-21T10:23:02.760Z
2CF7F1C043500730,0.19,2024-05-21T10:22:46.287Z
2CF7F1C043500730,0.19,2024-05-21T10:17:59.771Z
2CF7F1C043500730,0.19,2024-05-21T10:17:52.384Z
2CF7F1C043500730,0.19,2024-05-21T10:13:00.950Z
2CF7F1C043500730,0.19,2024-05-21T10:12:52.523Z
2CF7F1C043500730,0.19,2024-05-21T10:12:44.385Z
2CF7F1C043500730,0.19,2024-05-21T10:08:07.196Z
2CF7F1C043500730,0.19,2024-05-21T10:07:58.312Z
2CF7F1C043500730,0.19,2024-05-21T10:07:50.418Z
2CF7F1C043500730,0.19,2024-05-21T10:03:11.055Z
2CF7F1C043500730,0.19,2024-05-21T10:03:02.345Z
2CF7F1C043500730,0.19,2024-05-21T10:02:54.524Z
2CF7F1C043500730,0.19,2024-05-21T09:58:02.797Z
2CF7F1C043500730,0.19,2024-05-21T09:57:54.540Z
2CF7F1C043500730,0.19,2024-05-21T09:57:46.543Z
2CF7F1C043500730,0.19,2024-05-21T09:53:10.431Z
2CF7F1C043500730,0.19,2024-05-21T09:53:01.541Z
2CF7F1C043500730,0.19,2024-05-21T09:48:04.515Z
2CF7F1C043500730,0.19,2024-05-21T09:47:54.284Z
2CF7F1C043500730,0.19,2024-05-21T09:47:46.615Z
2CF7F1C043500730,0.19,2024-05-21T09:43:03.463Z
2CF7F1C043500730,0.19,2024-05-21T09:42:53.098Z
2CF7F1C043500730,0.19,2024-05-21T09:42:44.709Z
2CF7F1C043500730,0.19,2024-05-21T09:38:05.769Z
2CF7F1C043500730,0.19,2024-05-21T09:37:56.168Z
2CF7F1C043500730,0.19,2024-05-21T09:37:48.720Z
2CF7F1C043500730,0.19,2024-05-21T09:33:09.876Z
2CF7F1C043500730,0.19,2024-05-21T09:32:59.896Z
2CF7F1C043500730,0.19,2024-05-21T09:32:50.761Z
2CF7F1C043500730,0.19,2024-05-21T09:28:04.997Z
2CF7F1C043500730,0.19,2024-05-21T09:27:55.993Z
2CF7F1C043500730,0.19,2024-05-21T09:27:48.821Z
2CF7F1C043500730,0.19,2024-05-21T09:23:03.133Z
2CF7F1C043500730,0.19,2024-05-21T09:22:53.933Z
2CF7F1C043500730,0.19,2024-05-21T09:18:08.359Z
2CF7F1C043500730,0.19,2024-05-21T09:17:59.524Z
2CF7F1C043500730,0.19,2024-05-21T09:17:50.922Z
2CF7F1C043500730,0.19,2024-05-21T09:13:11.573Z
2CF7F1C043500730,0.19,2024-05-21T09:13:02.383Z
2CF7F1C043500730,0.19,2024-05-21T09:12:54.993Z
2CF7F1C043500730,0.19,2024-05-21T09:08:01.881Z
